,,,,,,,,,
"The reimbursement rates listed in this fee schedule are valid for services rendered on or after July 1, 2015 Please refer to the Fee Schedule Instructions on the website for an explaination of each field",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
CPT or HCPCS Procedure Code,Procedure Code Modifier,Base Value,Conversion Factor,Total CO Medicaid Allowable (Base Value x Conversion Factor),Min Age,Max Age,Post Op Days,Prior Authorization Needed,
93788,,,,Not a benefit,,,,,
93790,,,,Not a benefit,,,,,
93797,,3.72,2.79,$10.38,000,999,000,No,
93798,,3.72,2.79,$10.38,000,999,000,No,
93799,,,,Code is manually priced,000,999,000,No,
93880,26,9.34,2.79,$26.06,000,999,000,No,
93880,TC,30.39,2.79,$84.79,000,999,000,No,
93880,,39.73,2.79,$110.85,000,999,000,No,
93882,26,6.64,2.79,$18.53,000,999,000,No,
93882,TC,26.01,2.79,$72.57,000,999,000,No,
93882,,35.35,2.79,$98.63,000,999,000,No,
93886,26,12.97,2.79,$36.19,000,999,000,No,
93886,TC,40.26,2.79,$112.33,000,999,000,No,
93886,,53.22,2.79,$148.48,000,999,000,No,
93888,26,8.39,2.79,$23.41,000,999,000,No,
93888,TC,55.19,2.79,$153.98,000,999,000,No,
93888,,65.62,2.79,$183.08,000,999,000,No,
93890,26,13.65,2.79,$38.08,000,999,000,No,
93890,TC,68.12,2.79,$190.05,000,999,000,No,
93890,,84.48,2.79,$235.70,000,999,000,No,
93892,26,15.63,2.79,$43.61,000,999,000,No,
93892,TC,74.06,2.79,$206.63,000,999,000,No,
93892,,92.69,2.79,$258.61,000,999,000,No,
93893,26,15.63,2.79,$43.61,000,999,000,No,
93893,TC,73.70,2.79,$205.62,000,999,000,No,
93893,,92.46,2.79,$257.96,000,999,000,No,
93895,,,,Not a benefit,,,,,
93922,26,12.76,2.79,$35.60,000,999,000,No,
93922,TC,14.38,2.79,$40.12,000,999,000,No,
93922,,27.15,2.79,$75.75,000,999,000,No,
93923,26,16.42,2.79,$45.81,000,999,000,No,
93923,TC,25.69,2.79,$71.68,000,999,000,No,
93923,,42.11,2.79,$117.49,000,999,000,No,
93924,26,22.69,2.79,$63.31,000,999,000,No,
93924,TC,30.10,2.79,$83.98,000,999,000,No,
93924,,52.80,2.79,$147.31,000,999,000,No,
93925,26,17.74,2.79,$49.49,000,999,000,No,
93925,TC,56.19,2.79,$156.77,000,999,000,No,
93925,,73.94,2.79,$206.29,000,999,000,No,
93926,26,5.94,2.79,$16.57,000,999,000,No,
93926,TC,36.53,2.79,$101.92,000,999,000,No,
93926,,42.48,2.79,$118.52,000,999,000,No,
93930,26,14.84,2.79,$41.40,000,999,000,No,
93930,TC,55.83,2.79,$155.77,000,999,000,No,
93930,,70.67,2.79,$197.17,000,999,000,No,
93931,26,8.52,2.79,$23.77,000,999,000,No,
93931,TC,38.81,2.79,$108.28,000,999,000,No,
93931,,47.34,2.79,$132.08,000,999,000,No,
93965,26,15.58,2.79,$43.47,000,999,000,No,
93965,TC,20.65,2.79,$57.61,000,999,000,No,
93965,,36.24,2.79,$101.11,000,999,000,No,
93970,26,27.30,2.79,$76.17,000,999,000,No,
93970,TC,28.41,2.79,$79.26,000,999,000,No,
93970,,55.71,2.79,$155.43,000,999,000,No,
93971,26,5.43,2.79,$15.15,000,999,000,No,
93971,TC,30.39,2.79,$84.79,000,999,000,No,
93971,,35.82,2.79,$99.94,000,999,000,No,
93975,26,46.77,2.79,$130.49,000,999,000,No,
93975,TC,59.51,2.79,$166.03,000,999,000,No,
93975,,106.28,2.79,$296.52,000,999,000,No,
93976,26,17.27,2.79,$48.18,000,999,000,No,
93976,TC,44.40,2.79,$123.88,000,999,000,No,
93976,,61.66,2.79,$172.03,000,999,000,No,
93978,26,17.47,2.79,$48.74,000,999,000,No,
93978,TC,50.79,2.79,$141.70,000,999,000,No,
93978,,68.27,2.79,$190.47,000,999,000,No,
93979,26,9.87,2.79,$27.54,000,999,000,No,
93979,TC,37.34,2.79,$104.18,000,999,000,No,
93979,,47.22,2.79,$131.74,000,999,000,No,
93980,26,21.41,2.79,$59.73,000,999,000,No,
93980,TC,31.96,2.79,$89.17,000,999,000,No,
93980,,56.11,2.79,$156.55,000,999,000,No,
93981,26,6.08,2.79,$16.96,000,999,000,No,
93981,TC,32.97,2.79,$91.99,000,999,000,No,
93981,,39.04,2.79,$108.92,000,999,000,No,
93982,,9.54,2.79,$26.62,000,999,000,No,
93990,26,8.83,2.79,$24.64,000,999,000,No,
93990,TC,51.64,2.79,$144.08,000,999,000,No,
93990,,60.47,2.79,$168.71,000,999,000,No,
93998,,,,Code is manually priced,000,999,000,Yes,
94002,,20.60,2.79,$57.47,000,999,000,No,
94003,,15.09,2.79,$42.10,000,999,000,No,
94004,,10.98,2.79,$30.63,000,999,000,No,
94005,,,,Not a benefit,,,,,
94010,26,2.71,2.79,$7.56,000,999,000,No,
94010,TC,6.86,2.79,$19.14,000,999,000,No,
94010,,10.78,2.79,$30.08,000,999,000,No,
94011,,20.43,2.79,$57.00,000,2,000,No,
94012,,31.43,2.79,$87.69,000,2,000,No,
94013,,6.62,2.79,$18.47,000,2,000,No,
94014,26,6.60,2.79,$18.41,000,999,000,No,
94014,TC,3.94,2.79,$10.99,000,999,000,No,
94014,,10.54,2.79,$29.41,000,999,000,No,
94015,,7.68,2.79,$21.43,000,999,000,No,
94016,,6.74,2.79,$18.80,000,999,000,No,
94060,26,3.92,2.79,$10.94,000,999,000,No,
94060,TC,9.80,2.79,$27.34,000,999,000,No,
94060,,13.72,2.79,$38.28,000,999,000,No,
94070,26,4.90,2.79,$13.67,000,999,000,No,
94070,TC,8.82,2.79,$24.61,000,999,000,No,
94070,,13.72,2.79,$38.28,000,999,000,No,
94150,26,0.78,2.79,$2.18,000,999,000,No,
94150,TC,1.67,2.79,$4.66,000,999,000,No,
94150,,2.45,2.79,$6.84,000,999,000,No,
94200,26,1.47,2.79,$4.10,000,999,000,No,
94200,TC,3.43,2.79,$9.57,000,999,000,No,
94200,,4.90,2.79,$13.67,000,999,000,No,
94250,26,1.18,2.79,$3.29,000,999,000,No,
94250,TC,2.74,2.79,$7.64,000,999,000,No,
94250,,3.92,2.79,$10.94,000,999,000,No,
94375,26,4.74,2.79,$13.22,000,999,000,No,
94375,TC,7.28,2.79,$20.31,000,999,000,No,
94375,,12.02,2.79,$33.54,000,999,000,No,
94400,26,6.33,2.79,$17.66,000,999,000,No,
94400,TC,10.68,2.79,$29.80,000,999,000,No,
94400,,17.01,2.79,$47.46,000,999,000,No,
94450,26,6.13,2.79,$17.10,000,999,000,No,
94450,TC,10.25,2.79,$28.60,000,999,000,No,
94450,,16.39,2.79,$45.73,000,999,000,No,
94452,26,3.92,2.79,$10.94,000,999,000,No,
94452,TC,8.94,2.79,$24.94,000,999,000,No,
94452,,12.86,2.79,$35.88,000,999,000,No,
94453,26,5.06,2.79,$14.12,000,999,000,No,
94453,TC,13.28,2.79,$37.05,000,999,000,No,
94453,,18.34,2.79,$51.17,000,999,000,No,
94610,,15.01,2.79,$41.88,000,999,000,No,
94620,26,10.04,2.79,$28.01,000,999,000,No,
94620,TC,8.82,2.79,$24.61,000,999,000,No,
94620,,19.60,2.79,$54.68,000,999,000,No,
94621,26,10.59,2.79,$29.55,000,999,000,No,
94621,TC,13.58,2.79,$37.89,000,999,000,No,
94621,,24.18,2.79,$67.46,000,999,000,No,
94640,26,,,Code is manually priced,000,999,000,No,
94640,,4.41,2.79,$12.30,000,999,000,No,
94642,,45.87,2.79,$127.98,000,999,000,No,
94644,,8.97,2.79,$25.03,000,999,000,No,
94645,,3.41,2.79,$9.51,000,999,000,No,
94660,,18.32,2.79,$51.11,000,999,000,No,
94662,,14.25,2.79,$39.76,000,999,000,No,
94664,TC,2.94,2.79,$8.20,000,999,000,No,
94664,,4.70,2.79,$13.11,000,999,000,No,
94667,,4.90,2.79,$13.67,000,999,000,No,
94668,,4.45,2.79,$12.42,000,999,000,No,
94669,,9.81,2.79,$27.37,000,999,000,No,
94680,26,4.02,2.79,$11.22,000,999,000,No,
94680,TC,14.60,2.79,$40.73,000,999,000,No,
94680,,18.63,2.79,$51.98,000,999,000,No,
94681,26,3.07,2.79,$8.57,000,999,000,No,
94681,TC,17.08,2.79,$47.65,000,999,000,No,
94681,,20.15,2.79,$56.22,000,999,000,No,
94690,26,1.15,2.79,$3.21,000,999,000,No,
94690,TC,15.16,2.79,$42.30,000,999,000,No,
94690,,16.31,2.79,$45.50,000,999,000,No,
94726,26,3.42,2.79,$9.54,000,999,000,No,
94726,TC,11.64,2.79,$32.48,000,999,000,No,
94726,,15.06,2.79,$42.02,000,999,000,No,
94727,26,3.42,2.79,$9.54,000,999,000,No,
94727,TC,8.40,2.79,$23.44,000,999,000,No,
94727,,11.82,2.79,$32.98,000,999,000,No,
94728,26,3.42,2.79,$9.54,000,999,000,No,
94728,TC,8.40,2.79,$23.44,000,999,000,No,
94728,,11.82,2.79,$32.98,000,999,000,No,
94729,26,2.27,2.79,$6.33,000,999,000,No,
94729,TC,12.71,2.79,$35.46,000,999,000,No,
94729,,14.98,2.79,$41.79,000,999,000,No,
94750,26,3.54,2.79,$9.88,000,999,000,No,
94750,TC,8.04,2.79,$22.43,000,999,000,No,
94750,,11.76,2.79,$32.81,000,999,000,No,
94760,,0.87,2.79,$2.43,000,999,000,No,
94761,,1.65,2.79,$4.60,000,999,000,No,
94762,,9.32,2.79,$26.00,000,999,000,No,
94770,26,2.35,2.79,$6.56,000,999,000,No,
94770,TC,2.35,2.79,$6.56,000,999,000,No,
94770,,6.08,2.79,$16.96,000,999,000,No,
94772,,42.98,2.79,$119.91,000,999,000,No,
94774,,,,Not a benefit,,,,,
94775,,,,Not a benefit,,,,,
94776,,,,Not a benefit,,,,,
94777,,,,Not a benefit,,,,,
94780,,14.19,2.79,$39.59,000,999,000,No,
94781,,5.52,2.79,$15.40,000,999,000,No,
94799,,,,Code is manually priced,000,999,000,No,
95004,,0.78,2.79,$2.18,000,999,000,No,
95012,,4.67,2.79,$13.03,000,999,000,No,
95017,,2.47,2.79,$6.89,000,999,000,No,
95018,,6.10,2.79,$17.02,000,999,000,No,
95024,,1.20,2.79,$3.35,000,999,000,No,
95027,,1.50,2.79,$4.19,000,999,000,No,
95028,,1.84,2.79,$5.13,000,999,000,No,
95044,,1.27,2.79,$3.54,000,999,000,No,
95052,,2.11,2.79,$5.89,000,999,000,No,
95056,,0.49,2.79,$1.37,000,999,000,No,
95060,,0.98,2.79,$2.73,000,999,000,No,
95065,,0.98,2.79,$2.73,000,999,000,No,
95070,,13.72,2.79,$38.28,000,999,000,No,
95071,,13.72,2.79,$38.28,000,999,000,No,
95076,,32.76,2.79,$91.40,000,999,000,No,
95079,,23.01,2.79,$64.20,000,999,000,No,
95115,,3.13,2.79,$8.73,000,999,000,No,
95117,,4.32,2.79,$12.05,000,999,000,No,
95120,,1.96,2.79,$5.47,000,999,000,No,
95125,,,,Not a benefit,,,,,
95130,,4.90,2.79,$13.67,000,999,000,No,
95131,,6.86,2.79,$19.14,000,999,000,No,
95132,,7.84,2.79,$21.87,000,999,000,No,
95133,,8.82,2.79,$24.61,000,999,000,No,
95134,,9.80,2.79,$27.34,000,999,000,No,
95144,,2.63,2.79,$7.34,000,999,000,No,
95145,,2.55,2.79,$7.11,000,999,000,No,
95146,,4.12,2.79,$11.49,000,999,000,No,
95147,,4.12,2.79,$11.49,000,999,000,No,
95148,,4.12,2.79,$11.49,000,999,000,No,
95149,,4.12,2.79,$11.49,000,999,000,No,
95165,,2.63,2.79,$7.34,000,999,000,No,
95170,,2.55,2.79,$7.11,000,999,000,No,
95180,,19.36,2.79,$54.01,000,999,000,No,
95199,,,,Code is manually priced,000,999,000,No,
95250,,13.67,2.79,$38.14,000,999,000,No,
95251,,6.55,2.79,$18.27,000,999,000,No,
95782,26,35.62,2.79,$99.38,000,999,000,No,
95782,TC,257.58,2.79,$718.65,000,999,000,No,
95782,,293.20,2.79,$818.03,000,999,000,No,
95783,26,38.94,2.79,$108.64,000,999,000,No,
95783,TC,273.99,2.79,$764.43,000,999,000,No,
95783,,312.94,2.79,$873.10,000,999,000,No,
95800,26,16.03,2.79,$44.72,000,999,000,No,
95800,TC,40.81,2.79,$113.86,000,999,000,No,
95800,,56.84,2.79,$158.58,000,999,000,No,
95801,26,14.14,2.79,$39.45,000,999,000,No,
95801,TC,12.59,2.79,$35.13,000,999,000,No,
95801,,26.73,2.79,$74.58,000,999,000,No,
95803,,18.64,2.79,$52.01,000,999,000,No,
95805,26,21.67,2.79,$60.46,000,999,000,No,
95805,TC,44.91,2.79,$125.30,000,999,000,No,
95805,,66.58,2.79,$185.76,000,999,000,No,
95806,26,26.44,2.79,$73.77,000,999,000,No,
95806,TC,41.00,2.79,$114.39,000,999,000,No,
95806,,67.44,2.79,$188.16,000,999,000,No,
95807,26,26.20,2.79,$73.10,000,999,000,No,
95807,TC,40.67,2.79,$113.47,000,999,000,No,
95807,,67.40,2.79,$188.05,000,999,000,No,
95808,26,29.77,2.79,$83.06,000,999,000,No,
95808,TC,40.68,2.79,$113.50,000,999,000,No,
95808,,70.45,2.79,$196.56,000,999,000,No,
95810,26,29.77,2.79,$83.06,000,999,000,No,
95810,TC,40.68,2.79,$113.50,000,999,000,No,
95810,,70.45,2.79,$196.56,000,999,000,No,
95811,26,58.50,2.79,$163.22,000,999,000,No,
95811,TC,65.17,2.79,$181.82,000,999,000,No,
95811,,123.67,2.79,$345.04,000,999,000,No,
95812,26,70.51,2.79,$196.72,000,999,000,No,
95812,TC,60.06,2.79,$167.57,000,999,000,No,
95812,,130.58,2.79,$364.32,000,999,000,No,
95813,26,93.02,2.79,$259.53,000,999,000,No,
95813,TC,57.01,2.79,$159.06,000,999,000,No,
95813,,150.04,2.79,$418.61,000,999,000,No,
95816,26,14.00,2.79,$39.06,000,999,000,No,
95816,TC,19.72,2.79,$55.02,000,999,000,No,
95816,,33.72,2.79,$94.08,000,999,000,No,
95819,26,9.12,2.79,$25.44,000,999,000,No,
95819,TC,18.04,2.79,$50.33,000,999,000,No,
95819,,27.17,2.79,$75.80,000,999,000,No,
95822,26,4.41,2.79,$12.30,000,999,000,No,
95822,TC,9.31,2.79,$25.97,000,999,000,No,
95822,,13.72,2.79,$38.28,000,999,000,No,
95824,26,4.41,2.79,$12.30,000,999,000,No,
95827,26,4.41,2.79,$12.30,000,999,000,No,
95827,TC,12.74,2.79,$35.54,000,999,000,No,
95827,,17.15,2.79,$47.85,000,999,000,No,
95829,26,59.95,2.79,$167.26,000,999,000,No,
95829,TC,1.36,2.79,$3.79,000,999,000,No,
95829,,61.31,2.79,$171.05,000,999,000,No,
95830,,19.48,2.79,$54.35,000,999,000,No,
95831,,3.92,2.79,$10.94,000,999,000,No,
95832,,5.88,2.79,$16.41,000,999,000,No,
95833,,11.76,2.79,$32.81,000,999,000,No,
95834,,13.72,2.79,$38.28,000,999,000,No,
95851,,3.92,2.79,$10.94,000,999,000,No,
95852,,4.13,2.79,$11.52,000,999,000,No,
95857,,6.86,2.79,$19.14,000,999,000,No,
95860,26,13.23,2.79,$36.91,000,999,000,No,
95860,TC,4.41,2.79,$12.30,000,999,000,No,
95860,,17.64,2.79,$49.22,000,999,000,No,
95861,26,16.95,2.79,$47.29,000,999,000,No,
95861,TC,5.59,2.79,$15.60,000,999,000,No,
95861,,22.54,2.79,$62.89,000,999,000,No,
95863,26,20.58,2.79,$57.42,000,999,000,No,
95863,TC,6.86,2.79,$19.14,000,999,000,No,
95863,,27.44,2.79,$76.56,000,999,000,No,
95864,26,24.30,2.79,$67.80,000,999,000,No,
95864,TC,8.04,2.79,$22.43,000,999,000,No,
95864,,32.34,2.79,$90.23,000,999,000,No,
95865,26,21.71,2.79,$60.57,000,999,000,No,
95865,TC,6.42,2.79,$17.91,000,999,000,No,
95865,,28.13,2.79,$78.48,000,999,000,No,
95866,26,16.85,2.79,$47.01,000,999,000,No,
95866,TC,2.04,2.79,$5.69,000,999,000,No,
95866,,18.88,2.79,$52.68,000,999,000,No,
95867,26,13.23,2.79,$36.91,000,999,000,No,
95867,TC,4.41,2.79,$12.30,000,999,000,No,
95867,,17.64,2.79,$49.22,000,999,000,No,
95868,26,16.95,2.79,$47.29,000,999,000,No,
95868,TC,5.59,2.79,$15.60,000,999,000,No,
95868,,22.54,2.79,$62.89,000,999,000,No,
95869,26,6.13,2.79,$17.10,000,999,000,No,
95869,TC,2.74,2.79,$7.64,000,999,000,No,
95869,,11.17,2.79,$31.16,000,999,000,No,
95870,26,6.13,2.79,$17.10,000,999,000,No,
95870,TC,2.00,2.79,$5.58,000,999,000,No,
95870,,8.52,2.79,$23.77,000,999,000,No,
95872,26,20.77,2.79,$57.95,000,999,000,No,
95872,TC,5.69,2.79,$15.88,000,999,000,No,
95872,,26.46,2.79,$73.82,000,999,000,No,
95873,26,16.10,2.79,$44.92,000,999,000,No,
95873,TC,6.42,2.79,$17.91,000,999,000,No,
95873,,22.53,2.79,$62.86,000,999,000,No,
95874,26,15.56,2.79,$43.41,000,999,000,No,
95874,TC,6.08,2.79,$16.96,000,999,000,No,
95874,,21.64,2.79,$60.38,000,999,000,No,
95875,26,14.30,2.79,$39.90,000,999,000,No,
95875,TC,3.68,2.79,$10.27,000,999,000,No,
95875,,17.98,2.79,$50.16,000,999,000,No,
95885,26,4.94,2.79,$13.78,000,999,000,No,
95885,TC,10.70,2.79,$29.85,000,999,000,No,
95885,,15.64,2.79,$43.64,000,999,000,No,
95886,26,13.22,2.79,$36.88,000,999,000,No,
95886,TC,11.27,2.79,$31.44,000,999,000,No,
95886,,24.49,2.79,$68.33,000,999,000,No,
95887,26,10.37,2.79,$28.93,000,999,000,No,
95887,TC,11.46,2.79,$31.97,000,999,000,No,
95887,,12.83,2.79,$35.80,000,999,000,No,
95905,26,0.59,2.79,$1.65,000,999,000,No,
95905,TC,15.68,2.79,$43.75,000,999,000,No,
95905,,16.27,2.79,$45.39,000,999,000,No,
95907,26,14.45,2.79,$40.32,000,999,000,No,
95907,TC,12.00,2.79,$33.48,000,999,000,No,
95907,,26.45,2.79,$73.80,000,999,000,No,
95908,26,18.16,2.79,$50.67,000,999,000,No,
95908,TC,14.49,2.79,$40.43,000,999,000,No,
95908,,32.65,2.79,$91.09,000,999,000,No,
95909,26,21.69,2.79,$60.52,000,999,000,No,
95909,TC,17.43,2.79,$48.63,000,999,000,No,
95909,,39.12,2.79,$109.14,000,999,000,No,
95910,26,29.00,2.79,$80.91,000,999,000,No,
95910,TC,22.48,2.79,$62.72,000,999,000,No,
95910,,51.48,2.79,$143.63,000,999,000,No,
95911,26,36.23,2.79,$101.08,000,999,000,No,
95911,TC,26.09,2.79,$72.79,000,999,000,No,
95911,,62.33,2.79,$173.90,000,999,000,No,
95912,26,70.51,2.79,$196.72,000,999,000,No,
95912,TC,29.52,2.79,$82.36,000,999,000,No,
95912,,79.98,2.79,$223.14,000,999,000,No,
95913,26,93.02,2.79,$259.53,000,999,000,No,
95913,TC,33.03,2.79,$92.15,000,999,000,No,
95913,,84.58,2.79,$235.98,000,999,000,No,
95921,26,5.06,8.05,$40.73,000,999,000,No,
95921,TC,3.20,8.05,$25.76,000,999,000,No,
95921,,8.26,8.05,$66.49,000,999,000,No,
95922,26,13.28,2.79,$37.05,000,999,000,No,
95922,TC,3.56,2.79,$9.93,000,999,000,No,
95922,,16.84,2.79,$46.98,000,999,000,No,
95923,26,12.44,2.79,$34.71,000,999,000,No,
95923,TC,20.61,2.79,$57.50,000,999,000,No,
95923,,33.05,2.79,$92.21,000,999,000,No,
95924,26,24.20,2.79,$67.52,000,999,000,No,
95924,TC,17.10,2.79,$47.71,000,999,000,No,
95924,,41.30,2.79,$115.23,000,999,000,No,
95925,26,7.48,2.79,$20.87,000,999,000,No,
95925,TC,8.51,2.79,$23.74,000,999,000,No,
95925,,15.98,2.79,$44.58,000,999,000,No,
95926,26,8.84,2.79,$24.66,000,999,000,No,
95926,TC,6.75,2.79,$18.83,000,999,000,No,
95926,,18.81,2.79,$52.48,000,999,000,No,
95927,26,9.03,2.79,$25.19,000,999,000,No,
95927,TC,9.02,2.79,$25.17,000,999,000,No,
95927,,21.07,2.79,$58.79,000,999,000,No,
95928,26,20.72,2.79,$57.81,000,999,000,No,
95928,TC,44.34,2.79,$123.71,000,999,000,No,
95928,,85.28,2.79,$237.93,000,999,000,No,
95929,26,39.46,2.79,$110.09,000,999,000,No,
95929,TC,46.31,2.79,$129.20,000,999,000,No,
95929,,85.78,2.79,$239.33,000,999,000,No,
95930,26,5.77,2.79,$16.10,000,999,000,No,
95930,TC,2.23,2.79,$6.22,000,999,000,No,
95930,,10.69,2.79,$29.83,000,999,000,No,
95933,26,4.61,2.79,$12.86,000,999,000,No,
95933,TC,1.47,2.79,$4.10,000,999,000,No,
95933,,6.08,2.79,$16.96,000,999,000,No,
95937,26,4.61,2.79,$12.86,000,999,000,No,
95937,TC,1.57,2.79,$4.38,000,999,000,No,
95937,,6.17,2.79,$17.21,000,999,000,No,
95938,26,12.16,2.79,$33.93,000,999,000,No,
95938,TC,70.83,2.79,$197.62,000,999,000,No,
95938,,82.99,2.79,$231.54,000,999,000,No,
95939,26,32.00,2.79,$89.28,000,999,000,No,
95939,TC,97.78,2.79,$272.81,000,999,000,No,
95939,,129.78,2.79,$362.09,000,999,000,No,
95950,26,17.19,2.79,$47.96,000,999,000,No,
95950,TC,51.67,2.79,$144.16,000,999,000,No,
95950,,77.37,2.79,$215.86,000,999,000,No,
95951,26,67.09,2.79,$187.18,000,999,000,No,
95951,TC,71.97,2.79,$200.80,000,999,000,No,
95951,,139.06,2.79,$387.98,000,999,000,No,
95953,26,53.56,2.79,$149.43,000,999,000,No,
95953,TC,73.95,2.79,$206.32,000,999,000,No,
95953,,127.52,2.79,$355.78,000,999,000,No,
95954,26,125.47,2.79,$350.06,000,999,000,No,
95954,TC,12.40,2.79,$34.60,000,999,000,No,
95954,,137.88,2.79,$384.69,000,999,000,No,
95955,26,13.62,2.79,$38.00,000,999,000,No,
95955,TC,18.65,2.79,$52.03,000,999,000,No,
95955,,32.27,2.79,$90.03,000,999,000,No,
95956,26,206.16,2.79,$575.19,000,999,000,No,
95956,TC,295.44,2.79,$824.28,000,999,000,No,
95956,,501.61,2.79,"$1,399.49",000,999,000,No,
95957,26,27.57,2.79,$76.92,000,999,000,No,
95957,TC,16.07,2.79,$44.84,000,999,000,No,
95957,,43.64,2.79,$121.76,000,999,000,No,
95958,26,131.98,2.79,$368.22,000,999,000,No,
95958,TC,36.79,2.79,$102.64,000,999,000,No,
95958,,168.78,2.79,$470.90,000,999,000,No,
95961,26,38.96,2.79,$108.70,000,999,000,No,
95961,TC,11.14,2.79,$31.08,000,999,000,No,
95961,,50.11,2.79,$139.81,000,999,000,No,
95962,26,41.12,2.79,$114.72,000,999,000,No,
95962,TC,11.14,2.79,$31.08,000,999,000,No,
95962,,52.26,2.79,$145.81,000,999,000,No,
95965,26,106.55,2.79,$297.27,000,999,000,No,
95965,TC,157.26,2.79,$438.76,000,999,000,No,
95965,,179.11,2.79,$499.72,000,999,000,No,
95966,26,53.96,2.79,$150.55,000,999,000,No,
95966,TC,75.51,2.79,$210.67,000,999,000,No,
95966,,179.11,2.79,$499.72,000,999,000,No,
95967,26,47.31,2.79,$131.99,000,999,000,No,
95967,TC,62.40,2.79,$174.10,000,999,000,No,
95967,,104.00,2.79,$290.16,000,999,000,No,
95970,,5.76,2.79,$16.07,000,999,000,No,
95971,,9.53,2.79,$26.59,000,999,000,No,
95972,,17.69,2.79,$49.36,000,999,000,No,
95973,,11.14,2.79,$31.08,000,999,000,No,
95974,,36.14,2.79,$100.83,000,999,000,No,
95975,,21.43,2.79,$59.79,000,999,000,No,
95978,,52.56,2.79,$146.64,000,999,000,No,
95979,,24.26,2.79,$67.69,000,999,000,No,
95980,,8.86,2.79,$24.72,000,999,000,No,
95981,,6.37,2.79,$17.77,000,999,000,No,
95982,,9.56,2.79,$26.67,000,999,000,No,
95990,,13.81,2.79,$38.53,000,999,000,No,
95991,,20.32,2.79,$56.69,000,999,000,No,
95992,,14.14,2.79,$39.45,000,999,000,No,
95999,,,,Code is manually priced,000,999,000,No,
96000,,23.79,2.79,$66.37,000,999,000,No,
96001,,28.39,2.79,$79.21,000,999,000,No,
96002,,5.51,2.79,$15.37,000,999,000,No,
96003,,5.12,2.79,$14.28,000,999,000,No,
96004,,24.27,2.79,$67.71,000,999,000,No,
96020,,27.36,2.79,$76.33,000,999,000,No,
96040,,9.75,2.79,$27.20,000,999,000,No,
96101,,23.01,2.79,$64.20,000,999,000,No,
96102,,10.58,2.79,$29.52,000,999,000,No,
96103,,,,Not a benefit,,,,,
96105,,16.02,2.79,$44.70,000,999,000,No,
96110,,17.43,1.00,$17.43,000,4,000,No,
96111,,36.29,2.79,$101.25,000,999,000,No,
96116,,25.59,2.79,$71.40,000,999,000,No,
96118,,30.69,2.79,$85.63,000,999,000,No,
96119,,15.54,2.79,$43.36,000,999,000,No,
96120,,,,Not a benefit,,,,,
96125,,21.06,2.79,$58.76,000,999,000,No,
96127,,1.47,2.79,$4.10,000,999,000,No,
96150,,,,Code is manually priced,000,999,000,No,
96151,,,,Code is manually priced,000,999,000,No,
96152,,,,Code is manually priced,000,999,000,No,
96153,,,,Code is manually priced,000,999,000,No,
96154,,,,Code is manually priced,000,999,000,No,
96155,,,,Code is manually priced,000,999,000,No,
96360,,14.52,2.79,$40.51,000,999,000,No,
96361,,4.19,2.79,$11.69,000,999,000,No,
96365,,17.72,2.79,$49.44,000,999,000,No,
96366,,5.61,2.79,$15.65,000,999,000,No,
96367,,8.90,2.79,$24.83,000,999,000,No,
96368,,5.23,2.79,$14.59,000,999,000,No,
96369,,38.79,2.79,$108.22,000,999,000,No,
96370,,4.02,2.79,$11.22,000,999,000,No,
96371,,18.85,2.79,$52.59,000,999,000,No,
96372,,5.43,2.79,$15.15,000,999,000,No,
96373,,4.65,2.79,$12.97,000,999,000,No,
96374,,14.06,2.79,$39.23,000,999,000,No,
96375,,6.08,2.79,$16.96,000,999,000,No,
96376,,10.88,2.79,$30.36,000,999,000,No,
96379,,8.06,2.79,$22.49,000,999,000,No,
96401,,15.91,2.79,$44.39,000,999,000,No,
96402,,8.53,2.79,$23.80,000,999,000,No,
96405,,8.55,2.79,$23.85,000,999,000,No,
96406,,12.92,2.79,$36.05,000,999,000,No,
96409,,29.30,2.79,$81.75,000,999,000,No,
96411,,16.91,2.79,$47.18,000,999,000,No,
96413,,41.38,2.79,$115.45,000,999,000,No,
96415,,9.23,2.79,$25.75,000,999,000,No,
96416,,44.49,2.79,$124.13,000,999,000,No,
96417,,20.17,2.79,$56.27,000,999,000,No,
96420,,7.64,2.79,$21.32,000,999,000,No,
96422,,5.88,2.79,$16.41,000,999,000,No,
96423,,5.88,2.79,$16.41,000,999,000,No,
96425,,8.82,2.79,$24.61,000,999,000,No,
96440,,260.35,2.79,$726.38,000,999,000,No,
96446,,48.88,2.79,$136.38,000,999,000,No,
96450,,51.90,2.79,$144.80,000,999,000,No,
96521,,36.69,2.79,$102.37,000,999,000,No,
96522,,26.48,2.79,$73.88,000,999,000,No,
96523,,6.72,2.79,$18.75,000,999,000,No,
96542,,22.74,2.79,$63.44,000,999,000,No,
96549,,,,Not a benefit,,,,,
96567,,15.60,2.79,$43.52,000,999,000,No,
96570,,19.29,2.79,$53.82,000,999,000,No,
96571,,9.22,2.79,$25.72,000,999,000,No,
96900,,1.96,2.79,$5.47,000,999,000,No,
96902,,,,Not a benefit,,,,,
96904,,17.72,2.79,$49.44,000,999,000,No,
96910,,1.96,2.79,$5.47,000,999,000,No,
96912,,1.96,2.79,$5.47,000,999,000,No,
96913,,26.11,2.79,$72.85,000,999,000,No,
